"lng","lat","time","elevation","date"
22.7537186625579,-32.302675882157,"14:33:36",905,"2022-04-03"
22.753737354202,-32.3026871977262,"14:33:37",905,"2022-04-03"
22.7540264460424,-32.3027964139246,"14:33:43",904.800000190735,"2022-04-03"
22.7543248417953,-32.30290328319,"14:33:49",904.199999809265,"2022-04-03"
22.7546288534233,-32.3030068835132,"14:33:55",904,"2022-04-03"
22.7549606091509,-32.3030850866698,"14:34:01",903.599999904633,"2022-04-03"
22.7552891797552,-32.3031360486411,"14:34:07",903.400000095367,"2022-04-03"
22.7556235338727,-32.3031826520227,"14:34:13",903.599999904633,"2022-04-03"
22.7559455665926,-32.3032324405275,"14:34:19",903.599999904633,"2022-04-03"
22.7562421183268,-32.3033162595593,"14:34:25",903.799999952316,"2022-04-03"
22.7565866145471,-32.3033470211439,"14:34:31",903.799999952316,"2022-04-03"
22.7569375648329,-32.3033679759018,"14:34:37",903.799999952316,"2022-04-03"
22.756987940071,-32.303355235409,"14:34:38",903.799999952316,"2022-04-03"
22.7571425023655,-32.3033236356341,"14:34:42",903.799999952316,"2022-04-03"
22.7575049358586,-32.3033111465983,"14:34:49",903.799999952316,"2022-04-03"
22.7578550479541,-32.3033356217556,"14:34:55",903.799999952316,"2022-04-03"
22.7582013881931,-32.3033510444574,"14:35:01",903.599999904633,"2022-04-03"
22.7585618100295,-32.3033517150097,"14:35:07",903.799999952316,"2022-04-03"
22.75888811752,-32.3033714963012,"14:35:13",904.400000095367,"2022-04-03"
22.7591533209363,-32.3033854940795,"14:35:20",904.400000095367,"2022-04-03"
22.7594345337877,-32.30340795758,"14:35:26",904.400000095367,"2022-04-03"
22.7597996494899,-32.3034262301289,"14:35:33",904.599999904633,"2022-04-03"
22.7601270466277,-32.3034258110337,"14:35:39",904.199999809265,"2022-04-03"
22.7604889772067,-32.3034452570491,"14:35:46",903.799999952316,"2022-04-03"
22.7608480579386,-32.3034633619599,"14:35:53",903.799999952316,"2022-04-03"
22.7610669932494,-32.3034551476948,"14:35:59",903.799999952316,"2022-04-03"
22.7611540812234,-32.3035687224828,"14:36:05",904,"2022-04-03"
22.7613660595546,-32.3037139808647,"14:36:12",904.199999809265,"2022-04-03"
22.7616722504774,-32.3038317466043,"14:36:18",904,"2022-04-03"
22.7618012479672,-32.3040125442557,"14:36:25",904.199999809265,"2022-04-03"
22.7619496914724,-32.304182529252,"14:36:32",905,"2022-04-03"
22.7621112945655,-32.304367434036,"14:36:39",905.800000190735,"2022-04-03"
22.7622988815585,-32.3045288694911,"14:36:46",906.400000095367,"2022-04-03"
22.7625441360453,-32.3046485630684,"14:36:53",906.599999904633,"2022-04-03"
22.7628395981321,-32.3047587012761,"14:37:00",906.800000190735,"2022-04-03"
22.7631120099852,-32.3048702644073,"14:37:08",907.199999809265,"2022-04-03"
22.7634594398717,-32.3049423487745,"14:37:16",907.800000190735,"2022-04-03"
22.763790776504,-32.3049252496921,"14:37:24",908.199999809265,"2022-04-03"
22.7640906809995,-32.3048471303545,"14:37:31",908,"2022-04-03"
22.7644316568205,-32.3049068095051,"14:37:38",908.60000038147,"2022-04-03"
22.764729046745,-32.3050155227892,"14:37:45",909.199999809265,"2022-04-03"
22.7650924860666,-32.3050483798497,"14:37:53",909.800000190735,"2022-04-03"
22.765397587342,-32.3049765469395,"14:37:59",910,"2022-04-03"
22.765696150733,-32.3048697614931,"14:38:05",910,"2022-04-03"
22.766021368576,-32.304784936633,"14:38:12",910,"2022-04-03"
22.7663749172518,-32.304737495061,"14:38:20",910.60000038147,"2022-04-03"
22.766557642741,-32.3047158697508,"14:38:24",911,"2022-04-03"
22.7667760751376,-32.304711008247,"14:38:28",911.60000038147,"2022-04-03"
22.7671342338601,-32.3046597948186,"14:38:35",912.199999809265,"2022-04-03"
22.7674478008578,-32.3045532608293,"14:38:43",912,"2022-04-03"
22.7677796404043,-32.3044964315258,"14:38:49",912.199999809265,"2022-04-03"
22.767910984827,-32.3044638259225,"14:38:52",912.199999809265,"2022-04-03"
22.7680212906728,-32.3044556116574,"14:38:54",912.199999809265,"2022-04-03"
22.7683525434861,-32.3044263588153,"14:39:00",912.39999961853,"2022-04-03"
22.7686663619408,-32.3043710382544,"14:39:07",912.60000038147,"2022-04-03"
22.7689816891382,-32.3043135383986,"14:39:13",912.39999961853,"2022-04-03"
22.7692943341265,-32.304240532022,"14:39:19",912,"2022-04-03"
22.7696609585712,-32.3041905758791,"14:39:25",912,"2022-04-03"
22.7697935602794,-32.3041861334704,"14:39:27",912.199999809265,"2022-04-03"
22.7700302652249,-32.3041728900634,"14:39:31",912.60000038147,"2022-04-03"
22.7703155013898,-32.3041695373021,"14:39:36",912.800000190735,"2022-04-03"
22.7706369473765,-32.3041456488781,"14:39:43",913.199999809265,"2022-04-03"
22.7709509334693,-32.3040843771659,"14:39:50",913.199999809265,"2022-04-03"
22.7710282146165,-32.3040552081429,"14:39:52",913,"2022-04-03"
22.7713412787,-32.3039484226965,"14:40:00",912.39999961853,"2022-04-03"
22.7716809972355,-32.3038615861796,"14:40:08",912.60000038147,"2022-04-03"
22.7720239847133,-32.303783299204,"14:40:15",912.800000190735,"2022-04-03"
22.7720838315019,-32.3037801140808,"14:40:16",912.800000190735,"2022-04-03"
22.7724422416816,-32.3037512803339,"14:40:22",912.60000038147,"2022-04-03"
22.7727746679613,-32.3037697205208,"14:40:28",912.800000190735,"2022-04-03"
22.7728964570144,-32.3037729894631,"14:40:30",912.60000038147,"2022-04-03"
22.7732270392755,-32.3038217721395,"14:40:36",912.60000038147,"2022-04-03"
22.7735385946164,-32.3039027413242,"14:40:42",913,"2022-04-03"
22.7738802409897,-32.3039537032955,"14:40:49",912,"2022-04-03"
22.7742086439559,-32.3039785975479,"14:40:56",912,"2022-04-03"
22.7743485379199,-32.3039811121188,"14:40:59",912,"2022-04-03"
22.7746805451045,-32.3039322456233,"14:41:07",911.60000038147,"2022-04-03"
22.7750407993028,-32.3038734884821,"14:41:16",912.199999809265,"2022-04-03"
22.7753511811772,-32.3038114623986,"14:41:22",912.60000038147,"2022-04-03"
22.7756659216413,-32.3037443233542,"14:41:29",912.60000038147,"2022-04-03"
22.7760155308226,-32.3037015756481,"14:41:35",913,"2022-04-03"
22.7760812449435,-32.303701324191,"14:41:36",913,"2022-04-03"
22.7763814847151,-32.3037517832481,"14:41:42",912.60000038147,"2022-04-03"
22.7766914474944,-32.3038620890938,"14:41:49",912.199999809265,"2022-04-03"
22.777007696701,-32.3039304016046,"14:41:55",911.60000038147,"2022-04-03"
22.7770675434897,-32.3039264621101,"14:41:56",911.60000038147,"2022-04-03"
22.7774034901688,-32.3038577305041,"14:42:03",911.39999961853,"2022-04-03"
22.7775323200205,-32.3038109594844,"14:42:06",911.39999961853,"2022-04-03"
22.7778133652339,-32.3036964626871,"14:42:13",911.60000038147,"2022-04-03"
22.7780606313774,-32.3035690577589,"14:42:20",911.800000190735,"2022-04-03"
22.7783645591864,-32.3034655412547,"14:42:28",910.60000038147,"2022-04-03"
22.7786743543277,-32.3033692331873,"14:42:36",909.199999809265,"2022-04-03"
22.7790146595964,-32.3033041057997,"14:42:43",908.39999961853,"2022-04-03"
22.779341134725,-32.303228417214,"14:42:50",908.800000190735,"2022-04-03"
22.7794448188672,-32.303212407779,"14:42:53",909,"2022-04-03"
22.7796202521006,-32.303183322575,"14:42:57",909.39999961853,"2022-04-03"
22.7799505829046,-32.3030858410411,"14:43:05",909.199999809265,"2022-04-03"
22.7802683408538,-32.3029922151826,"14:43:12",908.60000038147,"2022-04-03"
22.7806093166748,-32.302924489405,"14:43:19",909.39999961853,"2022-04-03"
22.7809390607456,-32.3028580209129,"14:43:26",910.199999809265,"2022-04-03"
22.7812525439242,-32.3027873614691,"14:43:33",911,"2022-04-03"
22.7816054220477,-32.3027284366898,"14:43:41",912.199999809265,"2022-04-03"
22.7819505888203,-32.3026555979513,"14:43:48",913.60000038147,"2022-04-03"
22.7822972643355,-32.3025885427259,"14:43:55",914.60000038147,"2022-04-03"
22.7826213087121,-32.3025453759246,"14:44:01",914.199999809265,"2022-04-03"
22.7829346242527,-32.3024727048241,"14:44:09",913.800000190735,"2022-04-03"
22.7830390627662,-32.3024388419353,"14:44:12",913.60000038147,"2022-04-03"
22.783355731068,-32.3023597167693,"14:44:19",913.60000038147,"2022-04-03"
22.7836620896289,-32.3022675996535,"14:44:26",913.199999809265,"2022-04-03"
