"lng","lat","time","elevation","date"
22.7538076783696,-32.3027219826244,"06:59:18",905,"2022-07-30"
22.753837769402,-32.3027353098504,"06:59:19",905,"2022-07-30"
22.753990990592,-32.3027913847827,"06:59:23",905,"2022-07-30"
22.7542690183202,-32.3028855135553,"06:59:30",904.800000190735,"2022-07-30"
22.754583088232,-32.3029806481563,"06:59:37",905,"2022-07-30"
22.7549048694948,-32.3030477872007,"06:59:44",905,"2022-07-30"
22.7549128323028,-32.3030508885048,"06:59:45",905,"2022-07-30"
22.7552408999929,-32.3031287563853,"06:59:55",905,"2022-07-30"
22.7553154151121,-32.3031451849155,"06:59:59",905,"2022-07-30"
22.755338800622,-32.3031480347626,"07:00:01",905,"2022-07-30"
22.7556584864089,-32.3031796345376,"07:00:15",904.400000095367,"2022-07-30"
22.7560004680583,-32.3032159281783,"07:00:22",904,"2022-07-30"
22.7563672601411,-32.3032428340875,"07:00:29",904.199999809265,"2022-07-30"
22.7567097447047,-32.3032274952047,"07:00:36",904.599999904633,"2022-07-30"
22.7570716752837,-32.3032228013389,"07:00:43",904.599999904633,"2022-07-30"
22.7574053588489,-32.3032896889262,"07:00:50",904.800000190735,"2022-07-30"
22.7577444906512,-32.3033387230598,"07:00:57",905,"2022-07-30"
22.7580761625597,-32.3033585881703,"07:01:04",905.800000190735,"2022-07-30"
22.7584268613884,-32.3033699037396,"07:01:11",905.800000190735,"2022-07-30"
22.7585280309597,-32.3033661318831,"07:01:19",905.800000190735,"2022-07-30"
22.7584902285764,-32.3033519664668,"07:01:28",905.599999904633,"2022-07-30"
22.7584685194472,-32.3033549001329,"07:01:29",905.599999904633,"2022-07-30"
22.7582241031507,-32.3033592587225,"07:01:34",905.800000190735,"2022-07-30"
22.7581255319694,-32.3033549839519,"07:01:37",905.800000190735,"2022-07-30"
22.758491904957,-32.3033725859486,"07:01:46",905.800000190735,"2022-07-30"
22.758824750332,-32.3033486137055,"07:01:53",905.599999904633,"2022-07-30"
22.7591447713951,-32.3032914491259,"07:02:00",904.199999809265,"2022-07-30"
22.7594965598712,-32.3032450133823,"07:02:07",903.799999952316,"2022-07-30"
22.759543582348,-32.3032500425242,"07:02:08",903.799999952316,"2022-07-30"
22.7598385415206,-32.3033227136247,"07:02:15",903.799999952316,"2022-07-30"
22.7599415551106,-32.3033210372441,"07:02:17",903.799999952316,"2022-07-30"
22.7602759930471,-32.3033331071846,"07:02:24",904,"2022-07-30"
22.7605436272154,-32.3033597616367,"07:02:30",904,"2022-07-30"
22.7608806635419,-32.3033751005195,"07:02:38",904.400000095367,"2022-07-30"
22.7609235788861,-32.3033752681576,"07:02:39",904.400000095367,"2022-07-30"
22.7612103237936,-32.3033882601075,"07:03:08",904.400000095367,"2022-07-30"
22.7614558297375,-32.3035067802183,"07:03:15",904.400000095367,"2022-07-30"
22.7615958913395,-32.3036879969649,"07:03:23",905,"2022-07-30"
22.7617236315439,-32.3038727341108,"07:03:31",904.599999904633,"2022-07-30"
22.7618595021943,-32.3040395339839,"07:03:38",905,"2022-07-30"
22.7620117175559,-32.30420088562,"07:03:52",905,"2022-07-30"
22.7621585684994,-32.3043857904039,"07:03:59",905.599999904633,"2022-07-30"
22.7623150586316,-32.3045441245549,"07:04:07",906.800000190735,"2022-07-30"
22.7624691180119,-32.3047130199038,"07:04:15",907.800000190735,"2022-07-30"
22.7626735526303,-32.3048665763699,"07:04:22",908,"2022-07-30"
22.7627236764113,-32.3048663249128,"07:04:23",908,"2022-07-30"
22.7628230019638,-32.3048609604947,"07:04:27",908,"2022-07-30"
22.7630414343605,-32.3048619663231,"07:04:33",908.199999809265,"2022-07-30"
22.7633208031932,-32.3049426840507,"07:04:40",908.39999961853,"2022-07-30"
22.7636699094603,-32.3049840906523,"07:04:48",909.39999961853,"2022-07-30"
22.7640054370443,-32.3049226513021,"07:04:56",909.60000038147,"2022-07-30"
22.7643579798916,-32.3049181250744,"07:05:04",909.60000038147,"2022-07-30"
22.7646715468893,-32.305014936056,"07:05:11",909.39999961853,"2022-07-30"
22.7648394364098,-32.3050486313068,"07:05:15",909.800000190735,"2022-07-30"
22.7651689290235,-32.3050536604487,"07:05:22",910,"2022-07-30"
22.7654853458682,-32.3049980046116,"07:05:30",911.199999809265,"2022-07-30"
22.765778041927,-32.3049071447812,"07:05:37",911.60000038147,"2022-07-30"
22.7660970571617,-32.3048429394029,"07:05:44",912.800000190735,"2022-07-30"
22.7664481750855,-32.304787618842,"07:05:52",913.39999961853,"2022-07-30"
22.7667635022828,-32.3047366568707,"07:05:59",914,"2022-07-30"
22.7668054117987,-32.3047199768834,"07:06:00",914,"2022-07-30"
22.7669717925767,-32.3046852758043,"07:06:04",914.39999961853,"2022-07-30"
22.7670121095309,-32.3046716133021,"07:06:05",914.39999961853,"2022-07-30"
22.7673086612651,-32.3045809211098,"07:06:13",915,"2022-07-30"
22.7676371480504,-32.3044978564494,"07:06:20",915.60000038147,"2022-07-30"
22.7679371363649,-32.3044041467719,"07:06:27",915.199999809265,"2022-07-30"
22.7682872484604,-32.3043904842697,"07:06:34",914.60000038147,"2022-07-30"
22.7683361149559,-32.3043952619545,"07:06:35",914.60000038147,"2022-07-30"
22.7685172478834,-32.3043821023666,"07:06:39",914.60000038147,"2022-07-30"
22.76885168582,-32.3043395222984,"07:06:46",914.39999961853,"2022-07-30"
22.7691831062714,-32.304274814006,"07:06:53",915.199999809265,"2022-07-30"
22.7692240937779,-32.3042742272727,"07:06:54",915.199999809265,"2022-07-30"
22.7693715314547,-32.3042562899999,"07:06:58",915,"2022-07-30"
22.7696881997565,-32.3041926713549,"07:07:05",914.60000038147,"2022-07-30"
22.769935214443,-32.3041642567031,"07:07:10",914.199999809265,"2022-07-30"
22.7700906149278,-32.3041707107686,"07:07:15",914.60000038147,"2022-07-30"
22.7700176923702,-32.3042113629989,"07:07:20",914.800000190735,"2022-07-30"
22.7700043651441,-32.304219493445,"07:07:22",914.800000190735,"2022-07-30"
22.7700365516523,-32.3042094351612,"07:07:24",914.800000190735,"2022-07-30"
22.7703630267808,-32.3042132908367,"07:07:34",914.800000190735,"2022-07-30"
22.7706862329671,-32.30424329805,"07:07:44",915.800000190735,"2022-07-30"
22.7709427192042,-32.3042506741248,"07:07:51",916,"2022-07-30"
22.7711708746085,-32.3042049927525,"07:07:58",915.800000190735,"2022-07-30"
22.7711860458532,-32.304201053258,"07:07:59",915.800000190735,"2022-07-30"
22.7714729583988,-32.3041123727225,"07:08:08",915.60000038147,"2022-07-30"
