"lng","lat","time","elevation","date"
22.7432303871194,-32.2979159669839,"17:25:45",908.60000038147,"2022-11-14"
22.7433552774767,-32.2979721257351,"17:25:49",908.39999961853,"2022-11-14"
22.7434706962833,-32.2980102633946,"17:25:51",908.199999809265,"2022-11-14"
22.743530543072,-32.2980265242867,"17:25:52",908,"2022-11-14"
22.7436141944656,-32.2980609739088,"17:25:54",908,"2022-11-14"
22.7437009471635,-32.2980916516744,"17:25:56",908,"2022-11-14"
22.7437466285357,-32.2981072420143,"17:25:57",908,"2022-11-14"
22.7437953273932,-32.2981371654086,"17:25:58",908,"2022-11-14"
22.7439004364589,-32.2981791587435,"17:26:00",908,"2022-11-14"
22.7440828266719,-32.298243867036,"17:26:03",907.800000190735,"2022-11-14"
22.7441212157885,-32.2982686774694,"17:26:04",907.599999904633,"2022-11-14"
22.7442145901898,-32.298315280851,"17:26:06",907.599999904633,"2022-11-14"
22.7443204536269,-32.2983564359956,"17:26:08",907.400000095367,"2022-11-14"
22.744592949299,-32.2984916360937,"17:26:14",907.199999809265,"2022-11-14"
22.7448120522479,-32.2985480463021,"17:26:18",906.800000190735,"2022-11-14"
22.7450038301924,-32.2985809871815,"17:26:21",906.599999904633,"2022-11-14"
22.7452129586766,-32.298616694089,"17:26:25",906.400000095367,"2022-11-14"
22.7452692012468,-32.2986242378019,"17:26:26",906.400000095367,"2022-11-14"
22.7453344962726,-32.2986337093525,"17:26:27",906.199999809265,"2022-11-14"
22.7454649186859,-32.2986505569779,"17:26:29",906,"2022-11-14"
22.7457878734151,-32.298674780678,"17:26:34",906,"2022-11-14"
22.7458310402164,-32.2986921312176,"17:26:35",906,"2022-11-14"
22.745911841763,-32.29876983146,"17:26:38",906,"2022-11-14"
22.7459374065677,-32.2988028561585,"17:26:39",906,"2022-11-14"
22.7459623008201,-32.2989054506533,"17:26:42",906,"2022-11-14"
22.7459238278845,-32.2990089671575,"17:26:45",906,"2022-11-14"
22.7458741231987,-32.2991989010833,"17:26:51",906,"2022-11-14"
22.7458739555607,-32.2992609271668,"17:26:53",906,"2022-11-14"
22.7458540904502,-32.2993795310967,"17:26:58",906,"2022-11-14"
22.7458468820134,-32.2994341811054,"17:27:00",906,"2022-11-14"
22.7458076547066,-32.2995242027454,"17:27:02",906.199999809265,"2022-11-14"
22.7457659128288,-32.2996144758426,"17:27:04",906.199999809265,"2022-11-14"
22.7457587043921,-32.2998122887574,"17:27:09",906.599999904633,"2022-11-14"
22.7457636497149,-32.299840116676,"17:27:10",906.599999904633,"2022-11-14"
22.7458763024936,-32.3000432101898,"17:27:17",906.800000190735,"2022-11-14"
22.7460125922391,-32.3001883847527,"17:27:23",907,"2022-11-14"
22.7460610396395,-32.3002814238779,"17:27:26",907,"2022-11-14"
22.7462182003239,-32.300437494915,"17:27:32",907.199999809265,"2022-11-14"
22.7463627881536,-32.3006116708629,"17:27:38",907.400000095367,"2022-11-14"
22.7464322741309,-32.3006970824562,"17:27:41",907.400000095367,"2022-11-14"
22.7465066216121,-32.3008250741176,"17:27:45",907.599999904633,"2022-11-14"
22.7465927037576,-32.3009280877076,"17:27:48",907.599999904633,"2022-11-14"
22.7467334359119,-32.3009989147894,"17:27:52",907.800000190735,"2022-11-14"
22.7468064422885,-32.301034873154,"17:27:54",908,"2022-11-14"
22.7468881658444,-32.3010642936342,"17:27:56",908,"2022-11-14"
22.7472226876,-32.3011402336769,"17:28:02",908,"2022-11-14"
22.7472759965042,-32.3011464362852,"17:28:03",908,"2022-11-14"
22.7476245998571,-32.3011761920415,"17:28:08",907.400000095367,"2022-11-14"
22.747769858239,-32.3011717496328,"17:28:10",907.400000095367,"2022-11-14"
22.7481225687245,-32.301143167343,"17:28:16",907,"2022-11-14"
22.7481809905896,-32.3011369647347,"17:28:17",907,"2022-11-14"
22.7483977466056,-32.3011360427253,"17:28:21",906.599999904633,"2022-11-14"
22.7484972397963,-32.3011375514679,"17:28:23",906.599999904633,"2022-11-14"
22.7485878481696,-32.3011543152742,"17:28:25",906.400000095367,"2022-11-14"
22.748800580872,-32.3012034332268,"17:28:29",906.199999809265,"2022-11-14"
22.7489438275972,-32.3012524673604,"17:28:32",906.199999809265,"2022-11-14"
22.7492204304019,-32.3013657068722,"17:28:38",906.400000095367,"2022-11-14"
22.7493240307251,-32.3013946244382,"17:28:40",906.400000095367,"2022-11-14"
22.7496324847618,-32.3014551417791,"17:28:46",906.400000095367,"2022-11-14"
22.7497007134536,-32.3014636913203,"17:28:47",906.400000095367,"2022-11-14"
22.7500066529194,-32.3015340154879,"17:28:53",906.199999809265,"2022-11-14"
22.7501780628393,-32.3015590773784,"17:28:56",906,"2022-11-14"
22.7505016881207,-32.3016176668815,"17:29:02",905.800000190735,"2022-11-14"
22.7506561665962,-32.3016414714866,"17:29:05",905.599999904633,"2022-11-14"
22.7509440849701,-32.3017029946558,"17:29:10",905.800000190735,"2022-11-14"
22.7510729986409,-32.3017495980375,"17:29:13",905.800000190735,"2022-11-14"
22.7513211867938,-32.3018084389977,"17:29:18",905.800000190735,"2022-11-14"
22.7516353405247,-32.3018940182291,"17:29:24",905.599999904633,"2022-11-14"
22.7516859672198,-32.3019090218358,"17:29:25",905.599999904633,"2022-11-14"
22.7519749752412,-32.3019954392575,"17:29:31",905.199999809265,"2022-11-14"
22.7520731273273,-32.3020201658718,"17:29:33",905.199999809265,"2022-11-14"
22.7523618000725,-32.3021030628942,"17:29:39",905,"2022-11-14"
22.7524136002341,-32.3021158872061,"17:29:40",905,"2022-11-14"
22.7527714236805,-32.3021847864501,"17:29:47",904.599999904633,"2022-11-14"
22.752822972385,-32.3021959343814,"17:29:48",904.800000190735,"2022-11-14"
22.7531089629212,-32.3023043962084,"17:29:54",904.800000190735,"2022-11-14"
22.7531492798755,-32.3023252671473,"17:29:55",904.800000190735,"2022-11-14"
22.7533400519917,-32.3024607187025,"17:30:00",905,"2022-11-14"
22.7533720708618,-32.3024854453169,"17:30:01",905,"2022-11-14"
22.753523112757,-32.3026172926538,"17:30:07",905.199999809265,"2022-11-14"
22.753708185179,-32.3026721103005,"17:30:12",905,"2022-11-14"
22.7539174813012,-32.3027881996595,"17:30:17",904.800000190735,"2022-11-14"
22.7541930782775,-32.3028760420047,"17:30:23",904.400000095367,"2022-11-14"
22.7542804177085,-32.3028991760574,"17:30:25",904.199999809265,"2022-11-14"
22.7544752131382,-32.3029226453863,"17:30:29",904,"2022-11-14"
22.7545241634527,-32.3029308596514,"17:30:30",904,"2022-11-14"
22.7547789733091,-32.302987856593,"17:30:35",904,"2022-11-14"
22.7548370598981,-32.3029988368862,"17:30:36",903.799999952316,"2022-11-14"
22.7551503754387,-32.3030593542271,"17:30:42",903.400000095367,"2022-11-14"
22.7552601783702,-32.3030634613596,"17:30:44",903.400000095367,"2022-11-14"
22.7555934428403,-32.3030966536962,"17:30:50",903.400000095367,"2022-11-14"
22.7558183293024,-32.3031056223326,"17:30:54",903.400000095367,"2022-11-14"
22.7561869654039,-32.3031316900514,"17:31:01",903.400000095367,"2022-11-14"
22.7562432079742,-32.3031408263259,"17:31:02",903.400000095367,"2022-11-14"
22.7565837647,-32.3031502978765,"17:31:08",903.599999904633,"2022-11-14"
22.7567005246112,-32.3031399881356,"17:31:10",903.400000095367,"2022-11-14"
22.7570062964389,-32.303164882388,"17:31:16",903.599999904633,"2022-11-14"
22.7573489486406,-32.303225818824,"17:31:23",903.599999904633,"2022-11-14"
22.7574372939,-32.3032430017255,"17:31:25",903.599999904633,"2022-11-14"
22.7577689658085,-32.303273344215,"17:31:32",903.599999904633,"2022-11-14"
22.7581500071267,-32.3032882640027,"17:31:39",903.599999904633,"2022-11-14"
22.7583308885971,-32.3032920358591,"17:31:42",903.400000095367,"2022-11-14"
22.7587088286111,-32.303283989232,"17:31:48",903.799999952316,"2022-11-14"
22.7588091599921,-32.3032752720528,"17:31:50",904,"2022-11-14"
22.7591767902652,-32.3032245615386,"17:31:56",903.799999952316,"2022-11-14"
22.7592320270071,-32.3032156767212,"17:31:57",903.799999952316,"2022-11-14"
22.7595942928622,-32.3032241424434,"17:32:04",903.799999952316,"2022-11-14"
22.7599404654631,-32.3032532276474,"17:32:10",903.799999952316,"2022-11-14"
22.7603036533276,-32.3032821452134,"17:32:16",903.599999904633,"2022-11-14"
22.7603515978137,-32.3032846597843,"17:32:17",903.599999904633,"2022-11-14"
22.760590314416,-32.3032938798778,"17:32:21",903.400000095367,"2022-11-14"
22.7607710282484,-32.3033145831786,"17:32:24",903.599999904633,"2022-11-14"
22.7608314617703,-32.3033191932254,"17:32:25",903.799999952316,"2022-11-14"
22.7611617925743,-32.3033403994404,"17:32:31",903.799999952316,"2022-11-14"
22.7612189571539,-32.30334995481,"17:32:32",903.799999952316,"2022-11-14"
22.7615160956213,-32.3034273197763,"17:32:38",903.799999952316,"2022-11-14"
22.7616013395766,-32.3034469334297,"17:32:40",903.799999952316,"2022-11-14"
22.7618763498196,-32.3034898487739,"17:32:45",903.400000095367,"2022-11-14"
22.7619147389362,-32.3034990688674,"17:32:46",903.400000095367,"2022-11-14"
22.7619726578871,-32.3035180119686,"17:32:47",903.200000047684,"2022-11-14"
22.7621346800754,-32.3036145714931,"17:32:53",903.200000047684,"2022-11-14"
22.7623135498891,-32.3037472570203,"17:32:59",903.599999904633,"2022-11-14"
22.7625720477829,-32.3037944471352,"17:33:04",903.799999952316,"2022-11-14"
22.7627318068573,-32.3038092831038,"17:33:07",903.799999952316,"2022-11-14"
22.7629798273722,-32.3038355184607,"17:33:12",904,"2022-11-14"
22.763338824285,-32.3038920124881,"17:33:19",904.199999809265,"2022-11-14"
22.7635759483257,-32.3039133863412,"17:33:23",904.400000095367,"2022-11-14"
22.7636337834576,-32.3039203433208,"17:33:24",904.400000095367,"2022-11-14"
22.7637450113127,-32.3039448184781,"17:33:26",904.599999904633,"2022-11-14"
22.7639804589728,-32.3040534479432,"17:33:32",905.400000095367,"2022-11-14"
22.7641175869087,-32.3040775040053,"17:33:35",905.400000095367,"2022-11-14"
22.7641610889861,-32.3040700441115,"17:33:36",905.400000095367,"2022-11-14"
22.7643744084219,-32.3040728939586,"17:33:40",905.400000095367,"2022-11-14"
22.7644876479337,-32.304076665815,"17:33:42",905.400000095367,"2022-11-14"
22.7648434597233,-32.3040730615966,"17:33:48",905.400000095367,"2022-11-14"
22.7648966009894,-32.3040758276247,"17:33:49",905.400000095367,"2022-11-14"
22.7651749639938,-32.3041252808534,"17:33:56",906,"2022-11-14"
22.7653429373333,-32.304089993041,"17:34:00",906,"2022-11-14"
22.7655881080011,-32.3040408750884,"17:34:05",905.800000190735,"2022-11-14"
22.7657850827256,-32.304021177616,"17:34:10",905.800000190735,"2022-11-14"
22.7660403116772,-32.3039918409549,"17:34:16",905.800000190735,"2022-11-14"
22.7663177526722,-32.3039600735419,"17:34:22",905.800000190735,"2022-11-14"
22.7664900007824,-32.3039821179472,"17:34:27",906.199999809265,"2022-11-14"
22.766779763175,-32.3039844648801,"17:34:33",906.599999904633,"2022-11-14"
22.766996519191,-32.3040128795318,"17:34:39",907.400000095367,"2022-11-14"
22.7671346529553,-32.3040202556066,"17:34:43",907.599999904633,"2022-11-14"
22.7671808372418,-32.3040201717876,"17:34:44",907.800000190735,"2022-11-14"
22.7673884569833,-32.3040327446424,"17:34:50",908,"2022-11-14"
22.7676161094735,-32.3040960280113,"17:34:57",908.60000038147,"2022-11-14"
22.7679321910421,-32.3041001351439,"17:35:05",909,"2022-11-14"
22.7680046945045,-32.3040718881302,"17:35:07",908.800000190735,"2022-11-14"
22.7680857475082,-32.3040351753943,"17:35:09",908.60000038147,"2022-11-14"
22.7683830536137,-32.3039777593576,"17:35:15",908.39999961853,"2022-11-14"
22.7686305712143,-32.3038888273649,"17:35:21",907.800000190735,"2022-11-14"
22.7686834610233,-32.3038748295866,"17:35:22",907.800000190735,"2022-11-14"
22.7689067549238,-32.3038077743612,"17:35:27",907.400000095367,"2022-11-14"
22.7691473993639,-32.303764942836,"17:35:33",907.199999809265,"2022-11-14"
22.769327526463,-32.3037291521095,"17:35:37",907.199999809265,"2022-11-14"
22.7694275225679,-32.3037017432861,"17:35:39",907,"2022-11-14"
22.7696073982099,-32.3036693053208,"17:35:43",907,"2022-11-14"
22.769829518644,-32.3036092908941,"17:35:48",906.800000190735,"2022-11-14"
22.7698862641284,-32.3035958798491,"17:35:49",906.800000190735,"2022-11-14"
22.7701242263595,-32.3035129828267,"17:35:54",906.800000190735,"2022-11-14"
22.7703221230934,-32.3034719115012,"17:35:59",907,"2022-11-14"
22.7706355224529,-32.3034180996828,"17:36:05",907.199999809265,"2022-11-14"
22.7709431382993,-32.3033719153963,"17:36:12",907.599999904633,"2022-11-14"
22.7712549450973,-32.3033039381616,"17:36:19",907.800000190735,"2022-11-14"
22.7714751376936,-32.303254820209,"17:36:24",908,"2022-11-14"
22.7715490660796,-32.3032207058631,"17:36:26",908,"2022-11-14"
22.771761631144,-32.3031840769462,"17:36:31",908.199999809265,"2022-11-14"
22.7719578514973,-32.3030992520861,"17:36:36",908,"2022-11-14"
22.7720860107968,-32.3030359687172,"17:36:40",908,"2022-11-14"
22.7721251542846,-32.3030280897282,"17:36:41",908,"2022-11-14"
22.7723537287841,-32.3029866831266,"17:36:46",908,"2022-11-14"
22.7725313413123,-32.302934966784,"17:36:50",907.800000190735,"2022-11-14"
22.772580710722,-32.3029235673957,"17:36:51",907.800000190735,"2022-11-14"
22.7727335128168,-32.3028809873276,"17:36:55",907.800000190735,"2022-11-14"
22.772770979924,-32.3028660675399,"17:36:56",907.599999904633,"2022-11-14"
22.7728096204976,-32.3028560930751,"17:36:57",907.599999904633,"2022-11-14"
22.7728896676729,-32.3028578532748,"17:36:59",907.800000190735,"2022-11-14"
22.7729175794104,-32.3028729407005,"17:37:00",907.800000190735,"2022-11-14"
22.772948089538,-32.3029148502164,"17:37:02",908.199999809265,"2022-11-14"
22.7729654400775,-32.3029898682498,"17:37:05",908.60000038147,"2022-11-14"
22.7730514384041,-32.3031895251833,"17:37:11",909.800000190735,"2022-11-14"
22.7730645979921,-32.3032223822437,"17:37:12",910,"2022-11-14"
